Frequency (Hz);Trace 1: Impedance: Real (Ω);Trace 1: Impedance: Imaginary (Ω);Trace 1: Impedance: Magnitude (Ω);Trace 2: Impedance: Real (Ω);Trace 2: Impedance: Imaginary (Ω);Trace 2: Impedance: Phase (°)
2.032164;0.017061354377449666;2.451386653846704E-05;0.017061371988283166;0.017061354377449666;2.451386653846704E-05;0.08232289738621318
2.077698;0.016937500149086546;0.00014330014380601027;0.01693810633546506;0.016937500149086546;0.00014330014380601027;0.484740810399996
2.124253;0.017004320601998;2.150138917479539E-05;0.017004334195882827;0.017004320601998;2.150138917479539E-05;0.07244853973571362
2.171851;0.016977914045063696;4.2091468872085033E-07;0.01697791405028133;0.016977914045063696;4.2091468872085033E-07;0.0014204710384217308
2.220515;0.017032722290021854;0.00017915317351168864;0.017033664446283618;0.017032722290021854;0.00017915317351168864;0.6026248795298654
2.270269;0.016972993120593385;0.00018760078540215117;0.01697402985523455;0.016972993120593385;0.00018760078540215117;0.6332586998996785
2.321139;0.017128924102072944;0.00018319063238297963;0.017129903668800017;0.017128924102072944;0.00018319063238297963;0.6127442605755945
2.373148;0.01711702281402424;0.00022752136393023716;0.0171185348668299;0.01711702281402424;0.00022752136393023716;0.7615370026693676
2.426322;0.01694431701851123;0.00017870215900614087;0.016945259327771967;0.01694431701851123;0.00017870215900614087;0.6042438831088969
2.480688;0.01698022301444409;0.0002712931276850199;0.016982390102143627;0.01698022301444409;0.0002712931276850199;0.9153371430448002
2.536273;0.01703936222014183;0.00028542914688021765;0.01704175268765175;0.01703936222014183;0.00028542914688021765;0.9596812293172915
2.593102;0.017093063474251668;0.00033677604184790833;0.017096380816920265;0.017093063474251668;0.00033677604184790833;1.128723920175829
2.651205;0.017088153214839624;0.00035279984131440984;0.017091794757188764;0.017088153214839624;0.00035279984131440984;1.182753356796388
2.71061;0.017079185602202153;0.0004017261008506834;0.017083909526059135;0.017079185602202153;0.0004017261008506834;1.3474276375779506
2.771346;0.017068442838766237;0.0003468886771408823;0.017071967452363508;0.017068442838766237;0.0003468886771408823;1.164284381371191
2.833443;0.01718338934133818;0.00036283806467600304;0.017187219691305294;0.01718338934133818;0.00036283806467600304;1.2096566296587155
2.896931;0.016991154105058547;0.00031051095601537836;0.016993991140272304;0.016991154105058547;0.00031051095601537836;1.0469557868950548
2.961842;0.01714122326048832;0.0004300028820782001;0.01714661591523241;0.01714122326048832;0.0004300028820782001;1.4370143709390422
3.028207;0.01702886822449881;0.00022809566175428637;0.0170303957863068;0.01702886822449881;0.00022809566175428637;0.767410791028962
3.09606;0.017110144257774147;0.00035359466226633817;0.01711379752442528;0.017110144257774147;0.00035359466226633817;1.183894076776309
3.165432;0.01719375615949112;0.000392001769177871;0.017198224218188264;0.01719375615949112;0.000392001769177871;1.306064618963249
3.23636;0.017183763445014735;0.00029350997417572485;0.017186269933850255;0.017183763445014735;0.00029350997417572485;0.978554416782521
3.308876;0.01715212901313516;0.00040177271510119836;0.017156833944461686;0.01715212901313516;0.00040177271510119836;1.3418551148306053
3.383017;0.01706297586385814;0.0005349019146670908;0.017071358041729424;0.01706297586385814;0.0005349019146670908;1.7955595069195542
3.45882;0.017188510194912642;0.00048770635601233037;0.017195427886804986;0.017188510194912642;0.00048770635601233037;1.6252729410509204
3.53632;0.01711752353200685;0.0005502436040601346;0.017126365051948922;0.01711752353200685;0.0005502436040601346;1.841141565716477
3.615558;0.017243417201814878;0.00042833474774934876;0.01724873640160272;0.017243417201814878;0.00042833474774934876;1.4229619927873858
3.696571;0.017175696348247997;0.0005605917184557161;0.0171848423944481;0.017175696348247997;0.0005605917184557161;1.869393861747494
3.779399;0.017037905284795648;0.0005373245944232083;0.017046375984749354;0.017037905284795648;0.0005373245944232083;1.8063388959522795
3.864083;0.017078239370524707;0.00040325174882355593;0.01708299950154742;0.017078239370524707;0.00040325174882355593;1.3526178197991485
3.950665;0.017089684557790887;0.00042679792292518764;0.017095013154478984;0.017089684557790887;0.00042679792292518764;1.4306078950940686
4.039186;0.017103069956523664;0.0004480837161431974;0.017108938627349597;0.017103069956523664;0.0004480837161431974;1.500750118563866
4.129691;0.017353620139594097;0.0004643911813619482;0.017359832692703366;0.017353620139594097;0.0004643911813619482;1.5328966403378155
4.222224;0.017057888589017803;0.00054300016267596;0.017066529005395615;0.017057888589017803;0.00054300016267596;1.8232687519961175
4.316831;0.017131089246943128;0.0005687511363633578;0.0171405278985755;0.017131089246943128;0.0005687511363633578;1.9015180108861118
4.413557;0.017140583729291;0.0003334929888745408;0.017143827698459405;0.017140583729291;0.0003334929888745408;1.1146254139497438
4.51245;0.01715158188127378;0.0004160306142897072;0.017156626780986558;0.01715158188127378;0.0004160306142897072;1.3895001229993411
4.61356;0.017086102854504244;0.0004764977615816791;0.017092745855230237;0.017086102854504244;0.0004764977615816791;1.5974524106009749
4.716935;0.01720594336552947;0.0005396662318641532;0.01721440462925227;0.01720594336552947;0.0005396662318641532;1.7964992195897926
4.822626;0.017329268162342717;0.0005386959738586705;0.017337639066338777;0.017329268162342717;0.0005386959738586705;1.7805177490230422
4.930685;0.017129683694969644;0.0005254657848852646;0.017137741326697455;0.017129683694969644;0.0005254657848852646;1.7570396541290694
5.041166;0.017227104312696966;0.0006189050395221253;0.017238218192391238;0.017227104312696966;0.0006189050395221253;2.0575368649789785
5.154122;0.01712340174875381;0.0005557548998535931;0.01713241812932244;0.01712340174875381;0.0005557548998535931;1.858931827753171
5.26961;0.017119817666776747;0.0005757729017764476;0.01712949711398736;0.017119817666776747;0.0005757729017764476;1.9262429149702474
5.387684;0.017152951992088453;0.0005629807503468787;0.017162188361865522;0.017152951992088453;0.0005629807503468787;1.8798423667865047
5.508405;0.01716834835024025;0.000628927020302071;0.017179864209942497;0.01716834835024025;0.000628927020302071;2.0979745317729033
5.63183;0.017209233368317773;0.000678103396683021;0.017222587997795653;0.017209233368317773;0.000678103396683021;2.2564848016590635
5.758022;0.017221758084516748;0.0007189998241612818;0.017236760492295587;0.017221758084516748;0.0007189998241612818;2.3906819054328765
5.88704;0.01725161072162036;0.0006665008333280599;0.017264480758225936;0.01725161072162036;0.0006665008333280599;2.212471798565515
6.01895;0.017091003189897556;0.0007690036988879051;0.017108294968406167;0.017091003189897556;0.0007690036988879051;2.576265891184867
6.153815;0.017190183492443434;0.0006898454370038771;0.017204019740480126;0.017190183492443434;0.0006898454370038771;2.298057782654615
6.291702;0.01721946133304698;0.0007585817289768304;0.017236162416264175;0.01721946133304698;0.0007585817289768304;2.522462597106516
6.432679;0.017244714813610604;0.000810587718100736;0.017263755137614085;0.017244714813610604;0.000810587718100736;2.691206898032325
6.576814;0.017177874426773987;0.0007181080289991403;0.01719287785576716;0.017177874426773987;0.0007181080289991403;2.3938128414761315
6.724179;0.01701987319752716;0.0007485554442426731;0.017036326450059845;0.01701987319752716;0.0007485554442426731;2.51831756140624
6.874846;0.017290635606830935;0.0009197657205354159;0.017315081538037347;0.017290635606830935;0.0009197657205354159;3.0449471657104135
7.028889;0.01723843559300091;0.0007522593511114882;0.017254841518407966;0.01723843559300091;0.0007522593511114882;2.498716161602829
7.186384;0.017313476866450565;0.0010380347862550478;0.01734456679835488;0.017313476866450565;0.0010380347862550478;3.4310787070891395
7.347407;0.01712183977251635;0.0008960303164940814;0.017145269537799608;0.01712183977251635;0.0008960303164940814;2.9957040736068703
7.512039;0.017131071085025363;0.0008843394002514034;0.01715388156351294;0.017131071085025363;0.0008843394002514034;2.9550971397513046
7.68036;0.017186847486051388;0.001137428692289952;0.01722444398344502;0.017186847486051388;0.001137428692289952;3.7863237485873227
7.852452;0.017209463076189323;0.0009396515198040422;0.01723509687670463;0.017209463076189323;0.0009396515198040422;3.125295653033231
8.0284;0.017160206440935778;0.0010298132164343937;0.017191079092258192;0.017160206440935778;0.0010298132164343937;3.434298502813845
8.20829;0.01706805524311859;0.0009712764451284853;0.01709566868288601;0.01706805524311859;0.0009712764451284853;3.2569666617208646
8.392211;0.0173596413090547;0.0009509252774500102;0.01738566666142923;0.0173596413090547;0.0009509252774500102;3.135410845298245
8.580253;0.017249421333248884;0.0012407418060288587;0.017293986716809095;0.017249421333248884;0.0012407418060288587;4.114169690235384
8.772509;0.017190160469849055;0.0011686871006694245;0.017229841743859175;0.017190160469849055;0.0011686871006694245;3.8893155068014966
8.969073;0.01722169688383089;0.0011560831545637956;0.017260456883258238;0.01722169688383089;0.0011560831545637956;3.840472607916472
9.17004;0.01715549807193339;0.0012522737510307189;0.017201142509834365;0.01715549807193339;0.0012522737510307189;4.17492807123739
9.375511;0.017264731102070822;0.001239633895915488;0.017309177687652128;0.017264731102070822;0.001239633895915488;4.106875994971476
9.585586;0.017219226796776576;0.0013560684458436426;0.017272541593773665;0.017219226796776576;0.0013560684458436426;4.502929635146139
9.800368;0.017269157011876063;0.0013452869091364402;0.01732147744185588;0.017269157011876063;0.0013452869091364402;4.454410057766182
10.019963;0.017220714528713352;0.001460384832389021;0.017282526804206354;0.017220714528713352;0.001460384832389021;4.847311194078627
10.244478;0.017185069746943588;0.0012665388427380833;0.017231678468665787;0.017185069746943588;0.0012665388427380833;4.215075661730542
10.474023;0.017190712848882208;0.0014107851399125981;0.01724850494865344;0.017190712848882208;0.0014107851399125981;4.6915621481919985
10.708712;0.017368358737093283;0.0013828209315079013;0.017423319974935344;0.017368358737093283;0.0013828209315079013;4.552130005255714
10.94866;0.01720141500100508;0.0014592101765823905;0.01726319704968475;0.01720141500100508;0.0014592101765823905;4.8488391354580695
11.193984;0.01731822060781609;0.001309054482899842;0.01736762472706576;0.01731822060781609;0.001309054482899842;4.322669196259474
11.444804;0.017111166912176824;0.0016107029763326247;0.017186808812992064;0.017111166912176824;0.0016107029763326247;5.377502688161027
11.701245;0.01732847600289567;0.0014183882495214547;0.01738642878251056;0.01732847600289567;0.0014183882495214547;4.679401175341602
11.963432;0.017342625325979643;0.0016718788078337982;0.01742302591243537;0.017342625325979643;0.0016718788078337982;5.506461375858177
12.231494;0.017321685745364298;0.0016012742927632455;0.017395541854792026;0.017321685745364298;0.0016012742927632455;5.281601608494634
12.505562;0.017158280073611087;0.0015250341968056642;0.017225919551243293;0.017158280073611087;0.0015250341968056642;5.079123308983171
12.785771;0.017157600704182402;0.0015532708718845251;0.017227765738063814;0.017157600704182402;0.0015532708718845251;5.172863640802637
13.072259;0.0173496748539627;0.001705141852397209;0.017433264934458556;0.0173496748539627;0.001705141852397209;5.613055306284595
13.365166;0.0172433153387564;0.00172652437605359;0.017329535778343834;0.0172433153387564;0.00172652437605359;5.717807241411882
13.664636;0.01708593704480493;0.00179278570626677;0.01717973589109075;0.01708593704480493;0.00179278570626677;5.989987744745255
13.970816;0.017260566660318846;0.0017816269351007173;0.017352272357567085;0.017260566660318846;0.0017816269351007173;5.893171296864468
14.283857;0.017407222681102716;0.0017716867751629006;0.017497150496546116;0.017407222681102716;0.0017716867751629006;5.811485667635832
14.603912;0.01721464747110759;0.0018463157402472759;0.017313375446954177;0.01721464747110759;0.0018463157402472759;6.121720068884709
14.931139;0.0173783872073036;0.001844419071181186;0.01747598991866012;0.0173783872073036;0.001844419071181186;6.058289357696576
15.265697;0.017296208773651577;0.0019921660515490754;0.017410558966290728;0.017296208773651577;0.0019921660515490754;6.570337959688064
15.607752;0.01723023059874275;0.0020108062706642965;0.01734716657970384;0.01723023059874275;0.0020108062706642965;6.656435095991913
15.957471;0.01735552380240322;0.0019468270110826605;0.017464373503417344;0.01735552380240322;0.0019468270110826605;6.40030353789304
16.315026;0.01733066114945532;0.0019134954818274352;0.017435976624101502;0.01733066114945532;0.0019134954818274352;6.300564005308729
16.680593;0.017246198267796574;0.0020617212396737412;0.017368996780536043;0.017246198267796574;0.0020617212396737412;6.817152666311938
17.054351;0.01740148792745325;0.0018989120412620786;0.01750478931691985;0.01740148792745325;0.0018989120412620786;6.227676934719901
17.436484;0.01738443619812355;0.0020660043284173282;0.01750676999939359;0.01738443619812355;0.0020660043284173282;6.777368098554278
17.827179;0.017351324219211605;0.002109404061365711;0.017479074279100292;0.017351324219211605;0.002109404061365711;6.9314459307064356
18.226628;0.017298813170508527;0.002055831390503771;0.017420544762272505;0.017298813170508527;0.002055831390503771;6.777376882469374
18.635028;0.01730017330183451;0.0020176461008908565;0.01741743069634404;0.01730017330183451;0.0020176461008908565;6.652113517686519
19.052579;0.017386464793449054;0.002187355840831505;0.01752351801403654;0.017386464793449054;0.002187355840831505;7.170592872848679
19.479485;0.017146822352342373;0.002337622932884;0.017305432608263026;0.017146822352342373;0.002337622932884;7.763262953477412
19.915957;0.017401771427134154;0.0022739033152536893;0.01754970897449141;0.017401771427134154;0.0022739033152536893;7.444703896746067
20.362209;0.017131265248819243;0.0024096808559357823;0.01729990782787195;0.017131265248819243;0.0024096808559357823;8.006685755764142
20.818461;0.01743063866367699;0.002404549817428589;0.017595710387710038;0.01743063866367699;0.002404549817428589;7.854357765686895
21.284935;0.017485282191082013;0.0025993299019342175;0.017677432201563075;0.017485282191082013;0.0025993299019342175;8.455560933375338
21.761861;0.017477332006901037;0.0024431571536717264;0.01764727035427816;0.017477332006901037;0.0024431571536717264;7.957812170402183
22.249474;0.01746156660118048;0.002693715513732147;0.017668118503009395;0.01746156660118048;0.002693715513732147;8.769626281732366
22.748013;0.01750553556670557;0.0026733490014194845;0.017708488652637307;0.01750553556670557;0.0026733490014194845;8.682811340687449
23.257722;0.017455398888487565;0.0026212888275739853;0.01765112193243753;0.017455398888487565;0.0026212888275739853;8.540328481742954
23.778852;0.017520767682495685;0.0028532725941987623;0.017751576399880405;0.017520767682495685;0.0028532725941987623;9.249472391938241
24.311659;0.017680484100737227;0.0029060154608833016;0.017917713132409353;0.017680484100737227;0.0029060154608833016;9.33384521611821
24.856405;0.01748782288855631;0.0028588596316920494;0.01771996128029721;0.01748782288855631;0.0028588596316920494;9.284424594321157
25.413356;0.0174348967270046;0.0029347719176167682;0.017680172795811352;0.0174348967270046;0.0029347719176167682;9.554881967933762
25.982787;0.01740232015725361;0.0029375506168387924;0.017648511282316287;0.01740232015725361;0.0029375506168387924;9.581333129811403
26.564977;0.01768834945035513;0.0030487770380267015;0.017949171226145165;0.01768834945035513;0.0030487770380267015;9.779455155973178
27.160212;0.017672727774629398;0.0030983138785422915;0.017942264513882443;0.017672727774629398;0.0030983138785422915;9.943818115770126
27.768785;0.017661227245568897;0.0031327666169382816;0.017936922102072806;0.017661227245568897;0.0031327666169382816;10.05856074266123
28.390993;0.017722028057484098;0.0031355565549512896;0.01799727738797043;0.017722028057484098;0.0031355565549512896;10.0334993176351
29.027144;0.017706118986106842;0.003326078940874333;0.01801581112997971;0.017706118986106842;0.003326078940874333;10.638978026459672
29.677548;0.017680869906047867;0.0033993120519674024;0.018004679476770476;0.017680869906047867;0.0033993120519674024;10.882854427407555
30.342526;0.017783908079833516;0.0033857046007927244;0.01810332517069162;0.017783908079833516;0.0033857046007927244;10.778992419034127
31.022403;0.017837153030148534;0.0035632079250436433;0.01818957060895146;0.017837153030148534;0.0035632079250436433;11.296889645268097
31.717515;0.017747980325004402;0.0037593384035722456;0.01814175930965121;0.017747980325004402;0.0037593384035722456;11.959496509398388
32.428202;0.017829739292211277;0.003524480594863994;0.01817475080136714;0.017829739292211277;0.003524480594863994;11.181745694288615
33.154812;0.017824829447803822;0.0037416712704191886;0.018213309659124963;0.017824829447803822;0.0037416712704191886;11.855029003735874
33.897704;0.01786023495138796;0.003742253216489816;0.018248080766346594;0.01786023495138796;0.003742253216489816;11.833979506697633
34.657242;0.017752713790948678;0.0038978814262092725;0.018175597006869586;0.017752713790948678;0.0038978814262092725;12.383664317087598
35.433799;0.017862174884815073;0.003798851078793599;0.018261669177119865;0.017862174884815073;0.003798851078793599;12.006532522064374
36.227755;0.017907244756663845;0.003961709946814595;0.01834024428620716;0.017907244756663845;0.003961709946814595;12.474896598953725
37.039502;0.018038646913435652;0.003946336603993586;0.018465274302311926;0.018038646913435652;0.003946336603993586;12.340246996618045
37.869437;0.01811821331870172;0.004017935189753839;0.01855837969896733;0.01811821331870172;0.004017935189753839;12.503689314165886
38.717969;0.017949453187101238;0.0040913457018893935;0.018409833768079156;0.017949453187101238;0.0040913457018893935;12.840455150034241
39.585513;0.018099383778282078;0.0043895328182981955;0.018624062164749596;0.018099383778282078;0.0043895328182981955;13.63238678419998
40.472496;0.01811895916604684;0.00441309678496898;0.01864864886511557;0.01811895916604684;0.00441309678496898;13.688569509806293
41.379353;0.018130143797633873;0.004544023839543382;0.018690914016634412;0.018130143797633873;0.004544023839543382;14.070407405740617
42.306531;0.018230262877501974;0.004648838922086837;0.018813670240182698;0.018230262877501974;0.004648838922086837;14.30591153906074
43.254483;0.018265681383876804;0.004677273351630432;0.01885502591945118;0.018265681383876804;0.004677273351630432;14.363042571909737
44.223676;0.0182099186173505;0.00487800076542339;0.018851950231156444;0.0182099186173505;0.00487800076542339;14.996089008826814
45.214585;0.01825462583422227;0.004760025139845558;0.018865025939007265;0.01825462583422227;0.004760025139845558;14.614846042263165
46.227698;0.01828974583943888;0.004830244819513175;0.01891681970860075;0.01828974583943888;0.004830244819513175;14.79380809503629
47.263511;0.018274146551530306;0.004895161094929345;0.01891843107480419;0.018274146551530306;0.004895161094929345;14.995957965130804
48.322533;0.018470432589417496;0.005101931834551545;0.019162113361647415;0.018470432589417496;0.005101931834551545;15.441300644365
49.405284;0.01848982964980315;0.0051430992519172014;0.019191802166388935;0.01848982964980315;0.0051430992519172014;15.54434860533744
50.512296;0.018613480297861206;0.005317971589688467;0.019358266209234778;0.018613480297861206;0.005317971589688467;15.944924514607436
51.644113;0.018501660349949583;0.005321967951266621;0.01925187727415707;0.018501660349949583;0.005321967951266621;16.047782113792987
52.801291;0.01865505797239234;0.00534600095647661;0.019405950483806965;0.01865505797239234;0.00534600095647661;15.990773760951718
53.984397;0.018838885282079297;0.0055657377564998665;0.019643854902881768;0.018838885282079297;0.0055657377564998665;16.459185356312304
55.194012;0.01874001816014432;0.005668447366269627;0.019578548878471762;0.01874001816014432;0.005668447366269627;16.829422777115113
56.430731;0.018868307095039918;0.005866678026097175;0.019759324980743273;0.018868307095039918;0.005866678026097175;17.27191296193776
57.695161;0.018991557343624767;0.005879333901691414;0.01988079016195699;0.018991557343624767;0.005879333901691414;17.2012797967638
58.987923;0.019051831402989314;0.006060902835673895;0.019992669231280992;0.019051831402989314;0.006060902835673895;17.647274437980297
60.309651;0.019136296328906465;0.006153454471438409;0.020101314362990903;0.019136296328906465;0.006153454471438409;17.825678595169617
61.660995;0.01920065019229668;0.006338037701046274;0.020219685697528203;0.01920065019229668;0.006338037701046274;18.267795873761063
63.042618;0.01935071262001278;0.006499691854707887;0.020413134818260473;0.01935071262001278;0.006499691854707887;18.566634564494475
64.455199;0.01939898884519547;0.00657385390220774;0.020482585855882317;0.01939898884519547;0.00657385390220774;18.72029198550152
65.899431;0.019562482560339222;0.006729171764602966;0.02068749565706555;0.019562482560339222;0.006729171764602966;18.982373136222883
67.376024;0.019788820257637334;0.006731129039687209;0.02090228469182252;0.019788820257637334;0.006731129039687209;18.785637619508485
68.885702;0.01973299625550898;0.006820770832684213;0.02087855493016524;0.01973299625550898;0.006820770832684213;19.06786604638909
70.429207;0.019905559711564;0.006876489369816783;0.021059853121136504;0.019905559711564;0.006876489369816783;19.057764394291944
72.007298;0.020031266825550086;0.007104796391156939;0.02125393569191786;0.020031266825550086;0.007104796391156939;19.528849078405923
73.620748;0.020074127601814786;0.007222045563295899;0.021333741844605326;0.020074127601814786;0.007222045563295899;19.787150454616583
75.270351;0.02014855701143085;0.0074540478848241;0.021483183644705223;0.02014855701143085;0.0074540478848241;20.302177008242158
76.956915;0.020214598995753466;0.007319676416634164;0.02149901568452257;0.020214598995753466;0.007319676416634164;19.905246706033985
78.68127;0.02041786635870974;0.007551910066586776;0.021769717781724814;0.02041786635870974;0.007551910066586776;20.29780793491472
80.444263;0.02038817219903825;0.00769232931534684;0.021791041643606228;0.02038817219903825;0.00769232931534684;20.671176151926748
82.246758;0.0207054348037893;0.007773434910630148;0.02211653952868244;0.0207054348037893;0.007773434910630148;20.57762617868452
84.089642;0.020731680650398678;0.007949494457031692;0.022203536761347113;0.020731680650398678;0.007949494457031692;20.97915627749077
85.973818;0.020925499243254826;0.008102788697480517;0.022439512099318833;0.020925499243254826;0.008102788697480517;21.167439996638855
87.900213;0.021179924428285847;0.008226384831044086;0.02272141294410037;0.021179924428285847;0.008226384831044086;21.226410175026412
89.869772;0.021238474874000577;0.008362724962913133;0.02282559930820841;0.021238474874000577;0.008362724962913133;21.492216328889278
91.883462;0.021453581441857134;0.008354695000480833;0.02302296864510431;0.021453581441857134;0.008354695000480833;21.277493237646162
93.942273;0.021730898228581635;0.008533121286458266;0.023346222322045584;0.021730898228581635;0.008533121286458266;21.43855988381387
96.047215;0.02180529469761757;0.00861793556051508;0.023446528318178353;0.02180529469761757;0.00861793556051508;21.565029696966853
98.199322;0.02188511178095337;0.008707564177541054;0.02355376385147011;0.02188511178095337;0.008707564177541054;21.696429942592967
100.399651;0.021922019536091627;0.008817271091569932;0.023628779275345943;0.021922019536091627;0.008817271091569932;21.910519696710576
102.649281;0.022227843353401906;0.008837920729652943;0.02392040683113484;0.022227843353401906;0.008837920729652943;21.68305830302608
104.949319;0.02217831377026194;0.009113589904367241;0.023977804791873145;0.02217831377026194;0.009113589904367241;22.338911606507644
107.300894;0.022497559693886095;0.00907705252664587;0.024259700631942188;0.022497559693886095;0.00907705252664587;21.972514578330266
109.705159;0.02260576612661801;0.00918241836534306;0.024399538299065;0.02260576612661801;0.00918241836534306;22.10689396909661
112.163296;0.022758822305081423;0.009464410659904181;0.024648307484563307;0.022758822305081423;0.009464410659904181;22.58031507016957
114.676512;0.022859486500988818;0.009581663318510819;0.0247863751895711;0.022859486500988818;0.009581663318510819;22.741228037550705
117.246041;0.023020755082525254;0.00948891181863053;0.024899691003531718;0.023020755082525254;0.00948891181863053;22.400938792749592
119.873145;0.023131449444488993;0.0095946859182078;0.025042403065041602;0.023131449444488993;0.0095946859182078;22.52816803943105
122.559114;0.02354164267278907;0.009853039781672826;0.0255204101195986;0.02354164267278907;0.009853039781672826;22.71109603370188
125.305267;0.023840632162407168;0.009845108455033237;0.0257934468885911;0.023840632162407168;0.009845108455033237;22.438423033636337
128.112952;0.02386883317671911;0.009839175060946078;0.025817253205908452;0.02386883317671911;0.009839175060946078;22.402363613414508
130.983548;0.02411896137770974;0.009898212170818441;0.026071035693236135;0.02411896137770974;0.009898212170818441;22.312820468402677
133.918465;0.02427245560727488;0.010305054032074708;0.026369418647575624;0.02427245560727488;0.010305054032074708;23.00401596640795
136.919144;0.02448153493550766;0.010048413372908628;0.026463487376219542;0.02448153493550766;0.010048413372908628;22.315632977047827
139.987059;0.02462646490439165;0.010167933312659284;0.026643003613292554;0.02462646490439165;0.010167933312659284;22.435066410084836
143.123715;0.02480554298939582;0.010236105643475865;0.026834545305317963;0.02480554298939582;0.010236105643475865;22.42368579566777
146.330654;0.02499912234822427;0.010012286981213137;0.026929574983197497;0.02499912234822427;0.010012286981213137;21.82637519764854
149.60945;0.02521218904455601;0.010233752262153955;0.027210001135273245;0.02521218904455601;0.010233752262153955;22.09247685327662
152.961713;0.025366032848463733;0.010132404180153992;0.02731485377847268;0.025366032848463733;0.010132404180153992;21.77412595094385
156.38909;0.02555178829085396;0.010354574357470154;0.027570112349879897;0.02555178829085396;0.010354574357470154;22.05969751795219
